"League","Year","blueTeamTag","redTeamTag","min_5","min_10","min_15","min_20","min_25","min_30","min_37"
"LCK","2016","SKT","SSG","129","90","-2763","-4434","-5859","-10335",""
"LCK","2016","SKT","kt","-519","-376","1395","3182","4032","5160","2031"
"LCK","2016","SKT","kt","-179","-74","-602","805","2191","7606","6105"
"LCK","2016","SKT","kt","-168","-510","-952","-319","1751","1394","9575"
"LCK","2016","SKT","kt","-108","456","320","-1159","-4574","-7099",""
"LCK","2016","SKT","kt","-91","1023","2007","4329","11808","",""
"LCK","2016","SKT","kt","113","-943","-2452","-3726","1054","",""
"LCK","2016","SKT","kt","239","517","-151","-2293","-2953","-7328","-8932"
"LCK","2016","SKT","kt","364","292","1037","967","-5240","-9137","-10067"
"LCK","2016","SSB","AFs","-225","-375","-2014","-8334","-9956","-15568",""
"LCK","2016","SSB","AFs","-189","-300","-2508","-3847","-5283","-5695","-10546"
"LCK","2016","SSB","AFs","447","262","249","796","-2155","-2970","-9942"
"LCK","2016","SSB","CJ","-174","1009","3316","3881","5906","2847","-120"
"LCK","2016","SSB","CJ","-37","708","2493","1782","6765","8351","10815"
"LCK","2016","SSB","CJ","192","355","355","1485","-432","-1531","-1265"
"LCK","2016","SSB","EMF","-142","-1494","-3128","-3149","-2339","-1058","-1499"
"LCK","2016","SSB","EMF","723","1692","3786","5242","8686","9927",""
"LCK","2016","SSB","JAG","-165","-279","-938","1832","-2156","1753","1645"
"LCK","2016","SSB","JAG","-31","-510","-2800","-4312","-4615","-6059","-4862"
"LCK","2016","SSB","KDM","-115","-179","2602","3271","4258","4579","3723"
"LCK","2016","SSB","LZ","-155","-65","-1214","-2347","-2450","-3128","-1581"
"LCK","2016","SSB","LZ","-83","-349","-2376","-3006","-4780","-7922","-9070"
"LCK","2016","SSB","ROX","-243","-739","-2258","-8710","-16342","",""
"LCK","2016","SSB","ROX","-234","-448","-1605","-2502","-7158","",""
"LCK","2016","SSB","SKT","-1675","-4054","-6077","-7044","-15096","",""
"LCK","2016","SSB","SKT","-299","-165","-766","-647","-4155","-4826",""
"LCK","2016","SSB","SSG","-926","-1410","-3907","-7492","-10108","-21215",""
"LCK","2016","SSB","SSG","-291","-852","-2672","-3323","-7242","-13483","-15642"
"LCK","2016","SSB","kt","-1011","-1894","-1373","31","-2830","-4124",""
"LCK","2016","SSB","kt","-121","-80","537","775","-2672","-6502",""
"LCK","2016","SSG","AFs","-601","-682","-2167","166","2855","4453","14232"
"LCK","2016","SSG","AFs","-540","-1554","-3646","-5344","-5230","-6521",""
"LCK","2016","SSG","AFs","-64","902","2359","4512","12902","",""
"LCK","2016","SSG","AFs","-24","-501","-843","-447","2896","6728","9357"
"LCK","2016","SSG","AFs","-8","-762","-1832","-3861","-6777","-10245","-13247"
"LCK","2016","SSG","AFs","92","191","120","4006","312","",""
"LCK","2016","SSG","AFs","97","-855","120","-1271","-3613","-6486","-8396"
"LCK","2016","SSG","AFs","124","-166","-694","-331","1256","2848","8943"
"LCK","2016","SSG","AFs","253","153","-192","3915","4057","2745",""
"LCK","2016","SSG","AFs","682","575","-125","2575","5152","",""
"LCK","2016","SSG","AFs","833","-34","2182","3058","5686","9355",""
"LCK","2016","SSG","CJ","-672","47","114","1622","3233","",""
"LCK","2016","SSG","CJ","125","58","-190","-93","728","1456","4036"
"LCK","2016","SSG","CJ","683","1687","2039","5821","9658","14510",""
"LCK","2016","SSG","CJE","-59","298","1145","2487","1217","1963",""
"LCK","2016","SSG","CJE","260","-309","-2024","-3049","-2974","-2595","-8078"
"LCK","2016","SSG","EMF","-16","182","-517","-2227","-574","66","9499"
"LCK","2016","SSG","ESC","-512","-643","-668","-331","-1826","-3844","2760"
"LCK","2016","SSG","ESC","-235","395","2117","4228","6074","6802","8752"
"LCK","2016","SSG","JAG","-781","2128","2453","901","1258","3992","8033"
"LCK","2016","SSG","JAG","-198","-772","58","-724","-3051","-4405","-4684"
"LCK","2016","SSG","JAG","-186","-990","-484","-36","-781","1677","53"
"LCK","2016","SSG","JAG","-157","-1404","-638","-1281","-1383","-4215",""
"LCK","2016","SSG","JAG","1125","-777","271","-1619","-1181","-53",""
"LCK","2016","SSG","KDM","-487","588","-1008","-4269","-5866","-9246",""
"LCK","2016","SSG","LZ","-864","-486","281","1004","6131","8047",""
"LCK","2016","SSG","LZ","-594","-692","329","158","-1684","-8404",""
"LCK","2016","SSG","LZ","-70","-824","269","-23","-150","435","10025"
"LCK","2016","SSG","LZ","-7","555","-399","764","-158","-517","-1671"
"LCK","2016","SSG","LZ","24","-442","-1071","-2609","-2443","-4437",""
"LCK","2016","SSG","MVP","85","939","985","3735","4719","7281",""
"LCK","2016","SSG","MVP","238","240","-1141","-817","51","-364","-3499"
"LCK","2016","SSG","ROX","-569","-879","-34","-1274","-5269","-7864","-12271"
"LCK","2016","SSG","ROX","-81","104","-100","1561","2790","5013","7653"
"LCK","2016","SSG","ROX","53","137","-205","-597","-1622","-8490",""
"LCK","2016","SSG","ROX","188","1843","4353","8232","15495","20354",""
"LCK","2016","SSG","ROX","649","17","-1754","-3594","-6871","",""
"LCK","2016","SSG","SKT","-39","-115","328","118","-734","-845","-3299"
"LCK","2016","SSG","SKT","121","-387","-3823","-6075","-8598","-13406",""
"LCK","2016","SSG","SKT","123","35","-765","-1511","-2346","-2681","-8744"
"LCK","2016","SSG","SKT","267","513","-353","-1401","-1677","-4603","-9815"
"LCK","2016","SSG","SSB","60","-226","-740","862","2208","10750",""
"LCK","2016","SSG","SSB","271","-555","480","-24","2751","",""
"LCK","2016","SSG","kt","-92","-353","-1050","-488","-1242","-1220","-1561"
"LCK","2016","SSG","kt","20","923","2809","-3635","-5411","-11539",""
"LCK","2016","SSG","kt","50","-480","-1831","-1459","-3182","-7466",""
"LCK","2016","SSG","kt","84","975","-928","-812","-2620","-2863","-12119"
"LCK","2016","SSG","kt","115","-629","-927","-1142","1272","5",""
"LCK","2016","SSG","kt","343","1339","1316","6566","7859","",""
"LCK","2016","kt","AFs","-607","-69","-1717","-346","-664","-838","-920"
"LCK","2016","kt","AFs","-439","-1277","-839","733","7928","9286",""
"LCK","2016","kt","AFs","-49","-1650","155","232","-22","-3726","-7223"
"LCK","2016","kt","AFs","-15","236","-21","-2390","-3653","-6821","-7359"
"LCK","2016","kt","AFs","18","1093","872","4509","2711","3358",""
"LCK","2016","kt","CJ","40","632","960","2653","5145","10351","8490"
"LCK","2016","kt","CJ","192","833","132","857","2815","3413","2976"
"LCK","2016","kt","CJ","222","1803","1551","2192","5630","6651","10853"
"LCK","2016","kt","CJE","-198","634","438","-92","-1009","-839","6170"
"LCK","2016","kt","CJE","-130","636","933","-602","-4324","-4940","-7681"
"LCK","2016","kt","EMF","225","-439","-1398","-1446","-962","-781","875"
"LCK","2016","kt","ESC","-139","994","1825","5008","9052","10457","18346"
"LCK","2016","kt","ESC","116","724","3267","5871","9174","14626",""
"LCK","2016","kt","ESC","224","-208","589","758","1943","2725","3033"
"LCK","2016","kt","JAG","-237","-1252","-1752","-1789","-531","-2360","3981"
"LCK","2016","kt","JAG","-112","-1515","-2186","-6525","-9804","-13527","-15381"
"LCK","2016","kt","JAG","-71","337","139","-1972","-3182","-9453",""
"LCK","2016","kt","JAG","-65","-494","-303","-783","698","294","1308"
"LCK","2016","kt","JAG","69","186","532","1207","-831","288","-5053"
"LCK","2016","kt","JAG","737","165","1000","290","586","1006","141"
"LCK","2016","kt","KDM","-7","1122","478","2837","3372","4234","8369"
"LCK","2016","kt","KDM","85","-567","1505","1509","7835","9131",""
"LCK","2016","kt","LZ","-485","-427","-1494","-3015","-998","2411",""
"LCK","2016","kt","LZ","-27","-295","1107","2942","6496","",""
"LCK","2016","kt","LZ","165","24","612","-46","1609","3467","7123"
"LCK","2016","kt","LZ","771","1241","2770","7365","","",""
"LCK","2016","kt","MVP","-280","917","971","306","2941","3137","2401"
"LCK","2016","kt","MVP","242","-197","1866","1840","2448","5757",""
"LCK","2016","kt","ROX","-826","-1066","-926","-4875","-3021","-7146","-8225"
"LCK","2016","kt","ROX","-310","-923","-1880","-2047","-4005","-9484",""
"LCK","2016","kt","ROX","-251","1892","2301","6774","9401","9082","9601"
"LCK","2016","kt","ROX","-114","-2622","-4017","-4902","-5835","-7351",""
"LCK","2016","kt","ROX","-32","-428","1587","3581","4200","6136","9730"
"LCK","2016","kt","ROX","160","-646","-1873","-4279","","",""
"LCK","2016","kt","ROX","410","-183","-895","-1191","-921","-2268",""
"LCK","2016","kt","ROX","696","124","238","-2314","-5710","-8158","-4442"
"LCK","2016","kt","SKT","-586","-357","-1616","-3913","-4710","-9106",""
"LCK","2016","kt","SKT","-530","-403","-368","-11","233","-7815",""
"LCK","2016","kt","SKT","-183","-597","1503","4794","4372","5991","8390"
"LCK","2016","kt","SKT","-140","218","-160","-670","723","1073","708"
"LCK","2016","kt","SKT","-17","1504","3505","5241","3390","8424",""
"LCK","2016","kt","SKT","80","-655","-2397","-2941","-8130","",""
"LCK","2016","kt","SKT","99","-635","-359","-1643","-5779","-6372",""
"LCK","2016","kt","SKT","206","1000","762","1364","1454","-2900","-8385"
"LCK","2016","kt","SKT","751","-193","2312","3008","2949","2421","1232"
"LCK","2016","kt","SSB","61","725","824","-1093","2727","3697","3577"
"LCK","2016","kt","SSB","159","-596","301","1328","3359","2974","6602"
"LCK","2016","kt","SSG","-173","-152","-879","-1059","-1600","1857","6897"
"LCK","2016","kt","SSG","-108","652","-879","703","1174","720","10938"
"LCK","2016","kt","SSG","-105","902","2326","3159","2751","6018","6879"
"LCK","2016","kt","SSG","-56","-758","-1389","-974","-3152","-8036",""
"LCK","2016","kt","SSG","19","1266","1685","4222","2829","8319","15079"
"LCK","2016","kt","SSG","165","272","1038","970","2927","5316","9846"
"LCK","2016","kt","SSG","272","280","-1460","-2209","-3367","-5148",""
"LCK","2016","kt","SSG","528","1516","1521","4729","8438","9213",""
"LCK","2016","kt","SSG","693","-40","360","-88","723","-208","-4812"
"LCK","2016","kt","SSG","821","614","3259","5531","10708","",""
"LCK","2017","AFs","EEW","333","419","651","3542","5074","6158","1060"
"LCK","2017","AFs","JAG","-429","-28","169","78","3723","10768",""
"LCK","2017","AFs","JAG","194","151","-3789","-4550","-3328","-3263","-2327"
"LCK","2017","AFs","KDM","-300","-566","-1475","-1672","645","756","-1538"
"LCK","2017","AFs","KDM","-142","16","-563","2732","3838","7557",""
"LCK","2017","AFs","KDM","-52","-56","-225","1602","3376","4562",""
"LCK","2017","AFs","LZ","-219","663","940","2095","2026","1059","-4329"
"LCK","2017","AFs","LZ","-35","78","-278","-1509","2595","7136",""
"LCK","2017","AFs","MVP","46","38","-311","944","-651","3712","1019"
"LCK","2017","AFs","MVP","46","108","-2304","-2955","-7929","",""
"LCK","2017","AFs","MVP","97","-333","605","6013","12444","",""
"LCK","2017","AFs","MVP","191","673","966","3983","7320","14466",""
"LCK","2017","AFs","MVP","256","586","1234","1076","2242","3582","12386"
"LCK","2017","AFs","ROX","24","-688","-758","-525","-2297","2688","741"
"LCK","2017","AFs","ROX","313","562","2196","3235","3811","-1098","-3686"
"LCK","2017","AFs","ROX","316","414","1112","3197","5489","7573",""
"LCK","2017","AFs","ROX","479","-1497","-2814","-2110","-3266","-7913",""
"LCK","2017","AFs","ROX","751","527","1651","2772","8635","6041","751"
"LCK","2017","AFs","SKT","-13","266","-218","662","-995","2272","-3641"
"LCK","2017","AFs","SKT","0","110","1232","2854","2811","4637","7547"
"LCK","2017","AFs","SKT","352","-420","-341","-1242","-944","-2176","-426"
"LCK","2017","AFs","SSG","-413","-244","-1206","-1078","-763","2656",""
"LCK","2017","AFs","SSG","-138","-143","-157","2656","4738","4611","-810"
"LCK","2017","AFs","SSG","-31","-265","618","1702","4358","7497",""
"LCK","2017","AFs","SSG","276","1057","3361","4243","5756","10756",""
"LCK","2017","AFs","SSG","415","1715","4216","4753","9430","11215",""
"LCK","2017","AFs","bbq","-602","-832","-258","767","-3367","-8957",""
"LCK","2017","AFs","bbq","-232","1445","4030","7363","13675","",""
"LCK","2017","AFs","bbq","-40","-564","-2308","-1356","-269","2383","8806"
"LCK","2017","AFs","bbq","99","7","498","2982","6773","8463","10971"
"LCK","2017","AFs","bbq","893","1206","1202","3756","8856","",""
"LCK","2017","AFs","kt","-419","263","1232","2915","2884","4195","7723"
"LCK","2017","AFs","kt","-279","-3188","-3433","-6247","-6343","-852","588"
"LCK","2017","AFs","kt","116","-556","1578","2683","3099","-6013",""
"LCK","2017","AFs","kt","427","904","1642","2537","3862","4700","7874"
"LCK","2017","AFs","kt","779","1973","2268","3143","3944","6557","10835"
"LCK","2017","EEW","AFs","-251","-368","-55","-2077","-4228","-4405","-11059"
"LCK","2017","EEW","AFs","-98","-922","943","-404","999","-96","5731"
"LCK","2017","EEW","JAG","-1328","-2757","-3621","-5186","-9713","-15925",""
"LCK","2017","EEW","LZ","-16","-1696","-3522","-4882","-12483","",""
"LCK","2017","EEW","SKT","-1539","-4795","-9304","-10142","","",""
"LCK","2017","EEW","SSG","405","997","1489","791","-1173","1315","2387"
"LCK","2017","EEW","bbq","-852","-880","-2548","-3630","-7437","-10814",""
"LCK","2017","EEW","bbq","-416","-92","1689","2152","2765","9947",""
"LCK","2017","JAG","AFs","-246","-1317","-2073","-2821","-5492","-12788",""
"LCK","2017","JAG","AFs","585","525","961","2610","4931","7480",""
"LCK","2017","JAG","EEW","227","304","1046","2316","1361","340","8282"
"LCK","2017","JAG","KDM","72","-6","-248","-3084","-994","3220","5708"
"LCK","2017","JAG","KDM","371","331","1495","3257","6164","7363","7571"
"LCK","2017","JAG","KDM","541","1126","1767","2106","1785","1625","7847"
"LCK","2017","JAG","LZ","-928","-975","-290","106","-200","1257","3527"
"LCK","2017","JAG","LZ","-765","-1406","-1112","-1147","-4001","-6786","-11728"
"LCK","2017","JAG","LZ","-503","148","-403","2092","4994","5477","12280"
"LCK","2017","JAG","LZ","587","1239","1856","2622","780","-4611","-11002"
"LCK","2017","JAG","MVP","111","1741","2029","4750","7720","12892",""
"LCK","2017","JAG","MVP","200","32","-1588","-2943","-413","-1808","-2346"
"LCK","2017","JAG","MVP","315","484","2482","4509","6063","6410","3155"
"LCK","2017","JAG","MVP","381","391","-358","29","-632","-8608",""
"LCK","2017","JAG","ROX","-354","21","1119","2563","3267","",""
"LCK","2017","JAG","ROX","-114","1492","4328","5131","5454","7970","15919"
"LCK","2017","JAG","ROX","358","712","-530","1195","-3193","-6871",""
"LCK","2017","JAG","SKT","-356","-453","-1038","-3589","-3371","",""
"LCK","2017","JAG","SKT","-271","-649","-853","-572","-1705","-2895","-2515"
"LCK","2017","JAG","SKT","83","147","206","-1100","-4045","-3985","-8612"
"LCK","2017","JAG","SSG","513","280","897","-1288","-988","-2005","-2429"
"LCK","2017","JAG","SSG","697","-490","261","-1681","127","-1834","-7840"
"LCK","2017","JAG","bbq","-31","453","-303","-1079","-3901","-5494","-4121"
"LCK","2017","JAG","bbq","152","2864","2942","4368","9968","13929",""
"LCK","2017","JAG","bbq","294","388","116","3155","9731","",""
"LCK","2017","JAG","bbq","620","325","123","2958","2115","6137","10982"
"LCK","2017","JAG","kt","-1255","-3079","-2977","-5297","-5909","-6749",""
"LCK","2017","JAG","kt","-359","-474","-3762","-5759","-7116","-6423","-7740"
"LCK","2017","JAG","kt","-296","-214","-827","-1663","-1896","-4521","-9423"
"LCK","2017","JAG","kt","252","2237","3642","3765","3861","4051","1433"
"LCK","2017","KDM","AFs","-763","544","702","2757","5452","",""
"LCK","2017","KDM","AFs","167","-182","-952","-3381","-1579","-1847","-1250"
"LCK","2017","KDM","JAG","127","341","2166","1314","3180","7397",""
"LCK","2017","KDM","JAG","187","988","59","197","-236","624","-741"
"LCK","2017","KDM","JAG","1617","2197","2193","2177","8193","8532","10859"
"LCK","2017","KDM","LZ","-389","-798","-3544","-3347","-3377","-3626",""
"LCK","2017","KDM","LZ","-43","-266","-1149","-652","-5674","-10207",""
"LCK","2017","KDM","MVP","-805","-436","-2281","-2879","-6938","-12485",""
"LCK","2017","KDM","MVP","26","-230","1482","3977","6268","9621",""
"LCK","2017","KDM","ROX","-184","949","-154","-2983","-1638","1996","3893"
"LCK","2017","KDM","ROX","-158","1650","-924","-2701","-4647","-7815",""
"LCK","2017","KDM","ROX","42","776","2233","2495","226","676","2612"
"LCK","2017","KDM","SKT","-100","-1250","910","-2180","-3005","-10478",""
"LCK","2017","KDM","SKT","-76","-424","-2603","-9173","-9509","-11072",""
"LCK","2017","KDM","SSG","-355","-956","-2370","-2534","-5221","-7569",""
"LCK","2017","KDM","SSG","182","-1186","-2125","-1413","-2426","-5752","-9546"
"LCK","2017","KDM","bbq","-69","-751","-987","-1157","-2207","-1358","-3774"
"LCK","2017","KDM","bbq","92","-629","-1709","-3296","-5019","-5647","-2733"
"LCK","2017","KDM","bbq","192","348","-749","3818","2071","701","5426"
"LCK","2017","KDM","kt","-225","-1046","-3294","-5232","-3773","-2528","-7309"
"LCK","2017","KDM","kt","6","-443","-2331","-3713","-4798","-12163","-12357"
"LCK","2017","LZ","AFs","-157","-1019","-1898","-2520","-528","-1357","-7385"
"LCK","2017","LZ","AFs","113","188","-900","-1572","6450","10251",""
"LCK","2017","LZ","EEW","191","1348","1892","1459","1448","5860",""
"LCK","2017","LZ","JAG","-106","-932","-2546","-3674","-9024","-10562",""
"LCK","2017","LZ","JAG","39","-476","-369","1635","2248","3146","3773"
"LCK","2017","LZ","JAG","184","435","1389","1770","-1825","-3015","-7089"
"LCK","2017","LZ","JAG","212","-88","41","-760","-4021","-7303","-10379"
"LCK","2017","LZ","KDM","-508","-492","-729","-475","1037","2343","-1628"
"LCK","2017","LZ","KDM","-207","751","2466","6597","10645","14720",""
"LCK","2017","LZ","KDM","271","1249","1492","415","329","-2543",""
"LCK","2017","LZ","MVP","138","-298","414","3620","5871","2455","9390"
"LCK","2017","LZ","MVP","153","2023","1872","3325","2397","8214","8259"
"LCK","2017","LZ","MVP","391","1306","630","759","2048","3600","6838"
"LCK","2017","LZ","ROX","-555","27","149","2275","7381","10858",""
"LCK","2017","LZ","ROX","155","331","3372","8300","","",""
"LCK","2017","LZ","ROX","296","265","186","345","-411","6903",""
"LCK","2017","LZ","ROX","303","-328","1953","3763","4158","4949","10059"
"LCK","2017","LZ","SKT","-98","-86","-710","1830","2661","2761","3440"
"LCK","2017","LZ","SKT","-19","692","-148","-830","-1405","-1934",""
"LCK","2017","LZ","SKT","53","-151","-977","-916","-2745","-2909",""
"LCK","2017","LZ","SKT","114","-813","-2451","-3053","-11450","-15410",""
"LCK","2017","LZ","SSG","-597","-1259","-1045","-2884","-6969","-11562","-7356"
"LCK","2017","LZ","SSG","120","-405","-893","-2066","-5347","-6691","-10276"
"LCK","2017","LZ","SSG","188","792","2058","3191","4242","8452",""
"LCK","2017","LZ","bbq","-332","-602","1586","1343","1652","2447","9196"
"LCK","2017","LZ","bbq","1","370","879","5001","5273","7697",""
"LCK","2017","LZ","bbq","34","163","1927","2506","4918","6052","16200"
"LCK","2017","LZ","bbq","122","-539","-1827","711","-1784","-3050",""
"LCK","2017","LZ","bbq","796","1843","4928","9894","15565","",""
"LCK","2017","LZ","kt","-33","92","-2393","-742","-1860","-2292","-7095"
"LCK","2017","LZ","kt","329","562","681","188","2449","6013","11925"
"LCK","2017","LZ","kt","346","326","1826","4034","4129","3280","-768"
"LCK","2017","MVP","AFs","-102","797","1167","1161","5273","3631",""
"LCK","2017","MVP","AFs","-51","46","-303","-527","-1976","-5878",""
"LCK","2017","MVP","AFs","958","1520","2272","4327","3205","5693",""
"LCK","2017","MVP","EEW","-641","-1495","-3053","-4765","-5439","",""
"LCK","2017","MVP","JAG","-265","-1074","-1512","-2853","-3419","-3892","1859"
"LCK","2017","MVP","JAG","-252","28","1044","4182","6988","10953",""
"LCK","2017","MVP","JAG","186","824","1031","392","175","-3094","-6480"
"LCK","2017","MVP","JAG","626","347","589","-820","-1573","-1996","-3164"
"LCK","2017","MVP","KDM","-10","629","2824","2823","4488","13923","13106"
"LCK","2017","MVP","KDM","381","1248","4280","6499","7863","10288","14959"
"LCK","2017","MVP","KDM","627","1206","2220","724","899","2312","6340"
"LCK","2017","MVP","LZ","-444","-1297","-1740","-2296","-8155","-15914",""
"LCK","2017","MVP","LZ","94","444","1054","482","2135","2623",""
"LCK","2017","MVP","LZ","266","1387","2254","2520","2948","8674",""
"LCK","2017","MVP","LZ","399","1281","394","-1072","-1543","-8324",""
"LCK","2017","MVP","ROX","-957","-4423","-6294","-7343","-14648","",""
"LCK","2017","MVP","ROX","72","1212","3032","6313","6974","12329",""
"LCK","2017","MVP","ROX","627","440","2926","2934","2102","1075","7543"
"LCK","2017","MVP","SKT","-58","-2248","-4783","-7346","-7121","-12760",""
"LCK","2017","MVP","SKT","62","-712","-2079","-5520","-7293","-1326","-11146"
"LCK","2017","MVP","SKT","768","2008","4585","4274","3237","-454","-7332"
"LCK","2017","MVP","SSG","-847","-1041","-1868","-2527","-2982","-930","-4306"
"LCK","2017","MVP","SSG","-49","-1852","-3759","-5957","-10322","-16354",""
"LCK","2017","MVP","SSG","42","606","404","-1759","-1903","-2834","-10225"
"LCK","2017","MVP","bbq","-173","-1355","-1344","-3728","-6010","-9393",""
"LCK","2017","MVP","bbq","3","-122","-1152","-1727","-1978","2001","2246"
"LCK","2017","MVP","bbq","416","907","858","345","4699","",""
"LCK","2017","MVP","kt","-775","-1383","-2779","-1861","-4482","-936",""
"LCK","2017","MVP","kt","-466","-1380","-3427","-4957","-6673","-9951",""
"LCK","2017","MVP","kt","-181","-405","-1843","-1987","-2480","-3994","-6547"
"LCK","2017","MVP","kt","67","302","782","-87","-5163","-8477",""
"LCK","2017","ROX","AFs","-112","-399","1353","2192","2164","1023","3486"
"LCK","2017","ROX","AFs","-58","583","-354","960","2706","1791","5955"
"LCK","2017","ROX","AFs","19","-1032","-1327","176","-1602","-4525","-8087"
"LCK","2017","ROX","JAG","-160","978","3331","5614","7916","10571",""
"LCK","2017","ROX","JAG","124","-564","-1694","-3129","-4017","-8631","-6764"
"LCK","2017","ROX","JAG","215","1389","2114","2243","3558","7080","5930"
"LCK","2017","ROX","JAG","497","883","1970","5506","7876","12600",""
"LCK","2017","ROX","KDM","-116","26","59","-475","-1370","-1951","-6201"
"LCK","2017","ROX","KDM","-46","-319","-501","-2501","1287","6210","6400"
"LCK","2017","ROX","KDM","1076","894","1770","1910","5335","7379",""
"LCK","2017","ROX","LZ","-608","-171","371","1779","4883","7052",""
"LCK","2017","ROX","LZ","-474","-1376","1906","1957","4752","5300","3891"
"LCK","2017","ROX","LZ","-68","370","725","1894","1715","-189","-3818"
"LCK","2017","ROX","LZ","483","-2504","-6677","-9616","-13994","",""
"LCK","2017","ROX","MVP","511","1518","-287","251","1271","3561",""
"LCK","2017","ROX","MVP","547","-766","-2966","-4057","-7134","-11148","-12590"
"LCK","2017","ROX","SKT","-313","-490","-41","-2028","-2811","-8782",""
"LCK","2017","ROX","SKT","-101","1389","2488","1307","-3193","-4905","-9595"
"LCK","2017","ROX","SKT","35","-770","-1677","-4018","-11331","",""
"LCK","2017","ROX","SSG","-738","-758","325","-497","1363","1345","8524"
"LCK","2017","ROX","SSG","-158","-431","-2527","-6121","-13730","",""
"LCK","2017","ROX","SSG","-86","-768","203","668","962","-5243",""
"LCK","2017","ROX","SSG","148","123","1184","2565","940","",""
"LCK","2017","ROX","bbq","-65","1187","1639","2463","2862","-2218","2052"
"LCK","2017","ROX","bbq","44","1084","5269","9648","","",""
"LCK","2017","ROX","bbq","171","-170","1713","3461","6426","9104",""
"LCK","2017","ROX","bbq","360","954","2886","4929","4941","7432",""
"LCK","2017","ROX","kt","-115","-298","66","-2598","-2897","-2115","-2061"
"LCK","2017","ROX","kt","-114","-1603","-556","-1373","-1844","467","-9096"
"LCK","2017","ROX","kt","-85","83","-21","-2702","-5200","-9576","-14243"
"LCK","2017","ROX","kt","369","38","1567","896","-3998","-6583",""
"LCK","2017","SKT","AFs","-593","374","-935","29","-242","-1935",""
"LCK","2017","SKT","AFs","-97","82","-345","-2727","-818","3669",""
"LCK","2017","SKT","AFs","27","954","3043","2950","4237","",""
"LCK","2017","SKT","AFs","51","2226","4842","8004","9126","12220",""
"LCK","2017","SKT","AFs","92","309","-2428","-2994","-5799","-9683","-6388"
"LCK","2017","SKT","EEW","-265","-510","-154","365","2774","2108","5946"
"LCK","2017","SKT","JAG","-119","-909","1068","3613","4960","9161","13137"
"LCK","2017","SKT","JAG","392","2182","2403","4521","6079","5011","11627"
"LCK","2017","SKT","JAG","873","1331","1193","6361","6454","5130",""
"LCK","2017","SKT","KDM","-137","2","-1314","-3222","-2117","",""
"LCK","2017","SKT","KDM","596","916","4863","8964","12654","",""
"LCK","2017","SKT","LZ","-222","-154","280","2676","5272","10390",""
"LCK","2017","SKT","LZ","-47","-1512","-290","-586","-2747","-1672","-4961"
"LCK","2017","SKT","LZ","-45","-897","-2661","-4799","-5188","-6023","-8611"
"LCK","2017","SKT","LZ","370","283","485","1704","3429","5788",""
"LCK","2017","SKT","LZ","413","-128","2075","3619","4790","7149","11163"
"LCK","2017","SKT","MVP","282","1335","3802","7703","11782","",""
"LCK","2017","SKT","MVP","617","1988","3805","7404","10431","15063",""
"LCK","2017","SKT","ROX","-223","118","1395","3022","7565","11709",""
"LCK","2017","SKT","ROX","793","722","-1015","-684","-5999","-7814",""
"LCK","2017","SKT","SSG","-787","-998","-1246","-250","1002","-7296",""
"LCK","2017","SKT","SSG","-747","-1171","-3421","-5366","-8068","-13222",""
"LCK","2017","SKT","SSG","-22","-1226","-431","708","2033","4037","4023"
"LCK","2017","SKT","bbq","-74","-101","1338","3098","3294","",""
"LCK","2017","SKT","bbq","100","728","1961","2005","-11","6932",""
"LCK","2017","SKT","bbq","551","2685","5324","7813","12519","",""
"LCK","2017","SKT","kt","-908","-974","-4714","-7029","-9812","-8204","-11824"
"LCK","2017","SKT","kt","-560","-177","-609","-862","1993","6995",""
"LCK","2017","SKT","kt","448","-1244","-1230","-2317","-2033","-884","5927"
"LCK","2017","SSG","AFs","-301","826","1282","1582","2489","4709","4805"
"LCK","2017","SSG","AFs","-124","-337","-179","-94","5555","8618","15206"
"LCK","2017","SSG","AFs","9","1410","967","2039","375","2726","8696"
"LCK","2017","SSG","AFs","719","655","482","1909","4154","3193","10260"
"LCK","2017","SSG","EEW","27","546","-440","-1277","-2801","-7732","-9248"
"LCK","2017","SSG","JAG","-383","268","2915","2319","3536","3921","11059"
"LCK","2017","SSG","KDM","487","843","3082","4727","7311","8235",""
"LCK","2017","SSG","KDM","899","1970","2523","5798","5818","5810","11528"
"LCK","2017","SSG","LZ","397","197","-9","3002","4689","7843",""
"LCK","2017","SSG","LZ","807","637","1878","4950","8650","14292",""
"LCK","2017","SSG","MVP","-136","-917","220","454","1461","1795","7231"
"LCK","2017","SSG","MVP","8","314","-443","1043","2464","1735","8557"
"LCK","2017","SSG","MVP","19","344","1130","2835","5660","",""
"LCK","2017","SSG","ROX","59","-584","-447","41","2804","7755",""
"LCK","2017","SSG","ROX","218","1159","1694","3034","3710","6938","7293"
"LCK","2017","SSG","ROX","508","918","704","5121","7668","14927",""
"LCK","2017","SSG","ROX","702","270","1229","1484","315","6389","11709"
"LCK","2017","SSG","SKT","-6","-1467","-1855","-2068","-2072","-3095","-9344"
"LCK","2017","SSG","SKT","26","656","1814","5034","5285","12063",""
"LCK","2017","SSG","SKT","1298","2065","3205","5343","5398","10663",""
"LCK","2017","SSG","bbq","-24","1167","4161","7036","10525","",""
"LCK","2017","SSG","bbq","36","623","92","34","2643","52","1947"
"LCK","2017","SSG","bbq","98","498","-1505","-807","-4741","-6392",""
"LCK","2017","SSG","bbq","480","1590","1439","2214","5706","",""
